instance,tw,n,kn,time,phase,minseps,pmcs
primalgraphs_rand-3-28-28-93-632f-18.xml.hg.graph,18,28,28,0.04,4,414,290
primalgraphs_rand-3-28-28-93-632f-19.xml.hg.graph,18,28,28,0.04,4,405,96
primalgraphs_rand-3-28-28-93-632f-20.xml.hg.graph,17,28,28,0.03,4,465,88
primalgraphs_rand-3-28-28-93-632f-21.xml.hg.graph,18,28,28,0.03,4,382,106
primalgraphs_rand-3-28-28-93-632f-22.xml.hg.graph,18,28,28,0.03,4,299,90
primalgraphs_rand-3-28-28-93-632f-23.xml.hg.graph,18,28,28,0.03,4,453,101
primalgraphs_rand-3-28-28-93-632f-24.xml.hg.graph,17,28,28,0.03,4,509,65
primalgraphs_rand-3-28-28-93-632f-25.xml.hg.graph,18,28,28,0.04,4,438,338
primalgraphs_rand-3-28-28-93-632f-26.xml.hg.graph,18,28,28,0.03,4,363,84
primalgraphs_rand-3-28-28-93-632f-27.xml.hg.graph,19,28,28,0.03,4,405,101
primalgraphs_rand-3-28-28-93-632f-28.xml.hg.graph,18,28,28,0.04,4,477,167
primalgraphs_rand-3-28-28-93-632f-29.xml.hg.graph,18,28,28,0.06,4,470,356
primalgraphs_rand-3-28-28-93-632f-30.xml.hg.graph,18,28,28,0.03,4,377,78
primalgraphs_rand-3-28-28-93-632f-31.xml.hg.graph,17,28,28,0.03,4,369,249
primalgraphs_rand-3-28-28-93-632f-32.xml.hg.graph,17,28,28,0.04,4,582,271
primalgraphs_rand-3-28-28-93-632f-33.xml.hg.graph,19,28,28,0.03,4,358,177
primalgraphs_rand-3-28-28-93-632f-34.xml.hg.graph,17,28,28,0.03,4,421,41
primalgraphs_rand-3-28-28-93-632f-35.xml.hg.graph,17,28,27,0.02,4,186,60
primalgraphs_rand-3-28-28-93-632f-36.xml.hg.graph,17,28,28,0.03,4,280,67
primalgraphs_rand-3-28-28-93-632f-37.xml.hg.graph,17,28,28,0.03,4,404,130
primalgraphs_rand-3-28-28-93-632f-38.xml.hg.graph,19,28,28,0.03,4,398,120
primalgraphs_rand-3-28-28-93-632f-39.xml.hg.graph,18,28,28,0.04,4,432,250
primalgraphs_rand-3-28-28-93-632f-40.xml.hg.graph,18,28,28,0.03,4,377,56
primalgraphs_rand-3-28-28-93-632f-41.xml.hg.graph,17,28,28,0.04,4,465,292
primalgraphs_rand-3-28-28-93-632f-42.xml.hg.graph,17,28,28,0.03,4,370,56
primalgraphs_rand-3-28-28-93-632f-43.xml.hg.graph,17,28,28,0.03,4,348,130
primalgraphs_rand-3-28-28-93-632f-44.xml.hg.graph,18,28,27,0.02,4,238,78
primalgraphs_rand-3-28-28-93-632f-45.xml.hg.graph,17,28,28,0.03,4,559,82
primalgraphs_rand-3-28-28-93-632f-46.xml.hg.graph,17,28,28,0.04,4,632,201
primalgraphs_rand-3-28-28-93-632f-47.xml.hg.graph,18,28,28,0.03,4,370,92
primalgraphs_rand-3-28-28-93-632f-48.xml.hg.graph,18,28,28,0.03,4,397,131
primalgraphs_rand-3-28-28-93-632f-49.xml.hg.graph,18,28,28,0.03,4,342,145
primalgraphs_rand-3-28-28-93-632f-50.xml.hg.graph,18,28,28,0.04,4,331,151
primalgraphs_rand-5-10-10-15-08-0.xml.hg.graph,8,10,0,0.03,1,0,0
primalgraphs_rand-5-10-10-15-08-1.xml.hg.graph,8,10,0,0.03,1,0,0
primalgraphs_rand-5-10-10-15-08-2.xml.hg.graph,8,10,0,0.01,1,0,0
primalgraphs_rand-5-10-10-15-08-3.xml.hg.graph,8,10,0,0.01,1,0,0
primalgraphs_rand-5-10-10-15-08-4.xml.hg.graph,8,10,0,0.01,1,0,0
primalgraphs_rand-5-10-10-15-08-5.xml.hg.graph,8,10,0,0.02,1,0,0
primalgraphs_rand-5-10-10-15-08-6.xml.hg.graph,8,10,0,0.02,1,0,0
primalgraphs_rand-5-10-10-15-08-7.xml.hg.graph,8,10,0,0.02,1,0,0
primalgraphs_rand-5-10-10-15-08-8.xml.hg.graph,9,10,0,0.01,1,0,0
primalgraphs_rand-5-10-10-15-08-9.xml.hg.graph,9,10,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-01.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-02.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-04.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-06.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-07.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-08.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-10.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-2X-05c-11.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-12.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-14.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-16.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-17.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-18.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-20.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-21.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-25.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-28.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-30.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-31.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-32.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-33.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-34.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-38.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-39.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-40.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-2X-05c-47.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-48.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-2X-05c-50.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-02.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-03.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-04.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-05.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-07.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-11.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-13.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-16.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-19.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-20.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-21.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-23.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-24.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-4X-05c-25.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-26.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-28.xml.hg.graph,11,12,0,0.07,1,0,0
primalgraphs_rand-5-4X-05c-32.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-33.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-34.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-38.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-39.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-41.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-42.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-44.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-4X-05c-46.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-48.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-4X-05c-49.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-01.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-02.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-03.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-05.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-06.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-07.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-13.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-16.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-17.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-19.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-22.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-23.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-8X-05c-24.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-25.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-26.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-27.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-28.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-29.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-30.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-31.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-33.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-36.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-8X-05c-37.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-8X-05c-39.xml.hg.graph,11,12,0,0.03,1,0,0
primalgraphs_rand-5-8X-05c-40.xml.hg.graph,11,12,0,0.02,1,0,0
primalgraphs_rand-5-8X-05c-41.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-42.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-44.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-5-8X-05c-47.xml.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand-7-40-8-40-02500-0.xml.hg.graph,29,40,40,0.06,4,485,139
primalgraphs_rand-7-40-8-40-02500-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-02500-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-02500-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-02500-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-02500-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-02500-6.xml.hg.graph,30,40,40,0.05,4,573,183
primalgraphs_rand-7-40-8-40-02500-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-02500-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-02500-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-05000-0.xml.hg.graph,29,40,40,0.06,4,485,139
primalgraphs_rand-7-40-8-40-05000-1.xml.hg.graph,29,40,40,0.07,4,605,113
primalgraphs_rand-7-40-8-40-05000-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-05000-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-05000-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-05000-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-05000-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-05000-7.xml.hg.graph,30,40,40,0.08,4,615,407
primalgraphs_rand-7-40-8-40-05000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand_q0001.hg.graph,20,33,24,0.01,4,3,1
primalgraphs_rand-7-40-8-40-05000-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-07500-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-07500-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-07500-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-07500-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-07500-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-07500-5.xml.hg.graph,30,40,40,0.08,4,518,147
primalgraphs_rand-7-40-8-40-07500-6.xml.hg.graph,30,40,40,0.05,4,573,183
primalgraphs_rand-7-40-8-40-07500-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-07500-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-07500-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-10000-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-10000-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-10000-2.xml.hg.graph,29,40,40,0.08,4,707,179
primalgraphs_rand-7-40-8-40-10000-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-10000-4.xml.hg.graph,29,40,39,0.06,4,401,145
primalgraphs_rand-7-40-8-40-10000-5.xml.hg.graph,30,40,40,0.07,4,518,147
primalgraphs_rand-7-40-8-40-10000-6.xml.hg.graph,30,40,40,0.07,4,573,183
primalgraphs_rand-7-40-8-40-10000-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-10000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-10000-9.xml.hg.graph,28,40,39,0.06,4,522,155
primalgraphs_rand-7-40-8-40-12500-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-12500-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-12500-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-12500-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-12500-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-12500-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-12500-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-12500-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-12500-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-12500-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-15000-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-15000-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-15000-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-15000-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-15000-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-15000-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-15000-6.xml.hg.graph,30,40,40,0.05,4,573,183
primalgraphs_rand-7-40-8-40-15000-7.xml.hg.graph,30,40,40,0.06,4,615,407
primalgraphs_rand-7-40-8-40-15000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-15000-9.xml.hg.graph,28,40,39,0.07,4,522,155
primalgraphs_rand-7-40-8-40-17500-0.xml.hg.graph,29,40,40,0.06,4,485,139
primalgraphs_rand-7-40-8-40-17500-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-17500-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-17500-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-17500-4.xml.hg.graph,29,40,39,0.04,4,401,145
primalgraphs_rand-7-40-8-40-17500-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-17500-6.xml.hg.graph,30,40,40,0.05,4,573,183
primalgraphs_rand-7-40-8-40-17500-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-17500-8.xml.hg.graph,30,40,40,0.07,4,684,206
primalgraphs_rand-7-40-8-40-17500-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-20000-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-20000-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-20000-2.xml.hg.graph,29,40,40,0.07,4,707,179
primalgraphs_rand-7-40-8-40-20000-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-20000-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-20000-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-20000-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-20000-7.xml.hg.graph,30,40,40,0.06,4,615,407
primalgraphs_rand-7-40-8-40-20000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-20000-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-22500-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-22500-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-22500-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-22500-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-22500-4.xml.hg.graph,29,40,39,0.04,4,401,145
primalgraphs_rand-7-40-8-40-22500-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-22500-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-22500-7.xml.hg.graph,30,40,40,0.06,4,615,407
primalgraphs_rand-7-40-8-40-22500-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-22500-9.xml.hg.graph,28,40,39,0.05,4,522,155
primalgraphs_rand-7-40-8-40-25000-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-25000-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-25000-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-25000-3.xml.hg.graph,29,40,40,0.06,4,676,465
primalgraphs_rand-7-40-8-40-25000-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-25000-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-25000-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-25000-7.xml.hg.graph,30,40,40,0.06,4,615,407
primalgraphs_rand-7-40-8-40-25000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-25000-9.xml.hg.graph,28,40,39,0.06,4,522,155
primalgraphs_rand-7-40-8-40-30000-0.xml.hg.graph,29,40,40,0.05,4,485,139
primalgraphs_rand-7-40-8-40-30000-1.xml.hg.graph,29,40,40,0.06,4,605,113
primalgraphs_rand-7-40-8-40-30000-2.xml.hg.graph,29,40,40,0.06,4,707,179
primalgraphs_rand-7-40-8-40-30000-3.xml.hg.graph,29,40,40,0.07,4,676,465
primalgraphs_rand-7-40-8-40-30000-4.xml.hg.graph,29,40,39,0.05,4,401,145
primalgraphs_rand-7-40-8-40-30000-5.xml.hg.graph,30,40,40,0.05,4,518,147
primalgraphs_rand-7-40-8-40-30000-6.xml.hg.graph,30,40,40,0.06,4,573,183
primalgraphs_rand-7-40-8-40-30000-7.xml.hg.graph,30,40,40,0.07,4,615,407
primalgraphs_rand-7-40-8-40-30000-8.xml.hg.graph,30,40,40,0.06,4,684,206
primalgraphs_rand-7-40-8-40-30000-9.xml.hg.graph,28,40,39,0.06,4,522,155
primalgraphs_rand-8-20-5-18-800-01.xml.hg.graph,17,20,20,0.03,4,7,2
primalgraphs_rand-8-20-5-18-800-02.xml.hg.graph,16,20,0,0.02,1,0,0
primalgraphs_rand-8-20-5-18-800-03.xml.hg.graph,17,20,0,0.02,1,0,0
primalgraphs_rand-8-20-5-18-800-04.xml.hg.graph,17,20,20,0.01,4,7,1
primalgraphs_rand-8-20-5-18-800-05.xml.hg.graph,17,20,20,0.01,4,5,2
primalgraphs_rand-8-20-5-18-800-06.xml.hg.graph,16,20,20,0.03,4,7,2
primalgraphs_rand-8-20-5-18-800-07.xml.hg.graph,16,20,0,0.02,1,0,0
primalgraphs_rand-8-20-5-18-800-08.xml.hg.graph,16,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-09.xml.hg.graph,17,20,20,0.02,4,6,2
primalgraphs_rand-8-20-5-18-800-10.xml.hg.graph,17,20,0,0.02,1,0,0
primalgraphs_rand-8-20-5-18-800-11.xml.hg.graph,17,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-12.xml.hg.graph,17,20,20,0.02,4,6,1
primalgraphs_rand-8-20-5-18-800-13.xml.hg.graph,17,20,20,0.02,4,5,1
primalgraphs_rand-8-20-5-18-800-14.xml.hg.graph,16,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-15.xml.hg.graph,17,20,0,0.02,1,0,0
primalgraphs_rand-8-20-5-18-800-16.xml.hg.graph,17,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-17.xml.hg.graph,17,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-18.xml.hg.graph,17,20,20,0.02,4,8,5
primalgraphs_rand-8-20-5-18-800-19.xml.hg.graph,16,20,0,0.01,1,0,0
primalgraphs_rand-8-20-5-18-800-20.xml.hg.graph,17,20,0,0.01,1,0,0
primalgraphs_rand_q0002.hg.graph,8,9,0,0.02,1,0,0
primalgraphs_rand_q0003.hg.graph,55,69,69,1.51,4,15740,22723
primalgraphs_rand_q0004.hg.graph,6,58,9,0.02,4,8,4
primalgraphs_rand_q0005.hg.graph,17,33,32,0.09,4,1865,307
primalgraphs_rand_q0006.hg.graph,13,34,28,0.04,4,708,218
primalgraphs_rand_q0007.hg.graph,2,14,0,0.01,1,0,0
primalgraphs_rand_q0008.hg.graph,30,78,58,5.89,4,66415,37561
primalgraphs_rand_q0009.hg.graph,24,75,60,566.83,4,11085131,365413
primalgraphs_rand_q0010.hg.graph,45,85,78,19.28,4,195746,32350
primalgraphs_rand_q0011.hg.graph,15,16,0,0.02,1,0,0
primalgraphs_rand_q0012.hg.graph,6,28,0,0.01,1,0,0
primalgraphs_rand_q0013.hg.graph,17,32,29,0.03,4,326,201
primalgraphs_rand_q0014.hg.graph,20,60,48,6.51,4,219675,33598
primalgraphs_rand_q0015.hg.graph,45,63,62,0.91,4,20830,2150
primalgraphs_rand_q0016.hg.graph,20,56,32,0.04,4,46,25
primalgraphs_rand_q0017.hg.graph,56,66,65,0.1,4,382,107
primalgraphs_rand_q0018.hg.graph,30,34,32,0.02,4,3,3
primalgraphs_rand_q0019.hg.graph,20,48,36,0.06,4,661,180
primalgraphs_rand_q0020.hg.graph,28,43,42,0.13,4,1757,1110
primalgraphs_rand_q0021.hg.graph,11,12,0,0.01,1,0,0
primalgraphs_rand_q0022.hg.graph,3,24,0,0.01,1,0,0
primalgraphs_rand_q0023.hg.graph,43,79,76,449.92,4,4520139,462960
primalgraphs_rand_q0024.hg.graph,35,89,71,9.86,4,68981,39857
primalgraphs_rand_q0025.hg.graph,29,36,36,0.03,4,75,20
primalgraphs_rand_q0026.hg.graph,5,55,10,0.03,4,18,4
primalgraphs_rand_q0027.hg.graph,14,72,41,2.45,4,131009,7223
primalgraphs_rand_q0028.hg.graph,68,75,75,0.09,4,251,69
primalgraphs_rand_q0029.hg.graph,60,72,72,0.38,4,5013,1230
primalgraphs_rand_q0030.hg.graph,16,62,43,3.71,4,88089,39847
primalgraphs_rand_q0031.hg.graph,24,54,36,0.04,4,159,195
primalgraphs_rand_q0032.hg.graph,2,12,0,0.01,1,0,0
primalgraphs_rand_q0033.hg.graph,65,88,86,3.26,4,39071,10837
primalgraphs_rand_q0034.hg.graph,31,33,33,0.01,4,3,2
primalgraphs_rand_q0035.hg.graph,24,25,0,0.01,1,0,0
primalgraphs_rand_q0036.hg.graph,12,21,20,0.01,4,72,46
primalgraphs_rand_q0037.hg.graph,28,29,0,0.03,1,0,0
primalgraphs_rand_q0038.hg.graph,46,49,0,0.03,1,0,0
primalgraphs_rand_q0039.hg.graph,13,18,18,0.03,4,17,8
primalgraphs_rand_q0040.hg.graph,10,42,0,0.02,1,0,0
primalgraphs_rand_q0041.hg.graph,25,37,37,0.04,4,321,130
primalgraphs_rand_q0042.hg.graph,14,64,33,0.09,4,1420,770
primalgraphs_rand_q0043.hg.graph,10,30,24,0.03,4,455,191
primalgraphs_rand_q0044.hg.graph,49,90,79,75.87,4,485898,209973
primalgraphs_rand_q0045.hg.graph,4,56,0,0.01,1,0,0
primalgraphs_rand_q0046.hg.graph,45,50,50,0.03,4,26,11
primalgraphs_rand_q0047.hg.graph,38,49,48,0.09,4,687,424
primalgraphs_rand_q0048.hg.graph,7,38,20,0.03,4,311,70
primalgraphs_rand_q0049.hg.graph,35,71,67,1123.28,4,7027819,2637759
primalgraphs_rand_q0050.hg.graph,42,46,46,0.03,4,10,6
primalgraphs_rand_q0051.hg.graph,21,23,23,0.02,4,3,1
primalgraphs_rand_q0052.hg.graph,6,41,0,0.02,1,0,0
