instance,fhtw,n,kn,time,phase,minseps,pmcs
hypergraphs_reg-s20-p03-c20-d10-n10-l5-13.xml.hg,-1,130,90,TO,3,31057476,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-14.xml.hg,-1,130,90,TO,3,31633814,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-15.xml.hg,-1,130,90,TO,3,36630628,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-16.xml.hg,-1,130,90,TO,3,81003197,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-17.xml.hg,-1,130,90,TO,3,57204427,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-18.xml.hg,-1,130,90,TO,3,24331571,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-19.xml.hg,-1,130,90,TO,3,32264045,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-20.xml.hg,-1,130,90,TO,3,71597555,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-21.xml.hg,-1,130,90,TO,3,21314493,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-22.xml.hg,-1,130,90,TO,3,40591906,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-23.xml.hg,-1,130,90,TO,3,47779588,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-24.xml.hg,-1,130,90,TO,3,41639041,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-25.xml.hg,-1,130,90,TO,3,30261561,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-26.xml.hg,-1,130,90,TO,3,26741631,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-27.xml.hg,-1,130,90,TO,3,21162611,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-28.xml.hg,-1,130,90,TO,3,31456642,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-29.xml.hg,-1,130,90,TO,3,27498840,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-30.xml.hg,-1,130,90,TO,3,29390973,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-31.xml.hg,-1,130,90,TO,3,32312368,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-32.xml.hg,-1,130,90,TO,3,26073173,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-33.xml.hg,-1,130,90,TO,3,35349784,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-34.xml.hg,-1,130,90,TO,3,64795610,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-35.xml.hg,-1,130,90,TO,3,40609698,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-36.xml.hg,-1,130,90,TO,3,78951489,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-37.xml.hg,-1,130,90,TO,3,29654856,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-38.xml.hg,-1,130,90,TO,3,34149351,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-39.xml.hg,-1,130,90,TO,3,27578343,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-40.xml.hg,-1,130,90,TO,3,23550391,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-41.xml.hg,-1,130,90,TO,3,23211263,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-42.xml.hg,-1,130,90,TO,3,31474172,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-43.xml.hg,-1,130,90,TO,3,44873101,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-44.xml.hg,-1,130,90,TO,3,35576540,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-45.xml.hg,-1,130,90,TO,3,25738906,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-46.xml.hg,-1,130,90,TO,3,22504791,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-47.xml.hg,-1,130,90,TO,3,29847868,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-48.xml.hg,-1,130,90,TO,3,34071156,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-49.xml.hg,-1,130,90,TO,3,35930302,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-50.xml.hg,-1,130,90,TO,3,28091123,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-51.xml.hg,-1,130,90,TO,3,29416464,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-52.xml.hg,-1,130,90,TO,3,46210091,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-53.xml.hg,-1,130,90,TO,3,30241913,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-54.xml.hg,-1,130,90,TO,3,19785077,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-55.xml.hg,-1,130,90,TO,3,35123668,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-56.xml.hg,-1,130,90,TO,3,27158494,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-57.xml.hg,-1,130,90,TO,3,35870805,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-58.xml.hg,-1,130,90,TO,3,43370962,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-59.xml.hg,-1,130,90,TO,3,25687341,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-60.xml.hg,-1,130,90,TO,3,43779899,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-61.xml.hg,-1,130,90,TO,3,35352376,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-62.xml.hg,-1,130,90,TO,3,29260411,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-63.xml.hg,-1,130,90,TO,3,24614068,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-64.xml.hg,-1,130,90,TO,3,28139771,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-65.xml.hg,-1,130,90,TO,3,29911764,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-66.xml.hg,-1,130,90,TO,3,32899578,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-67.xml.hg,-1,130,90,TO,3,40284655,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-68.xml.hg,-1,130,90,TO,3,27692339,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-69.xml.hg,-1,130,90,TO,3,32390841,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-70.xml.hg,-1,130,90,TO,3,30407335,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-71.xml.hg,-1,130,90,TO,3,40913657,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-72.xml.hg,-1,130,90,TO,3,20665172,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-73.xml.hg,-1,130,90,TO,3,33451394,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-74.xml.hg,-1,130,90,TO,3,27001993,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-75.xml.hg,-1,130,90,TO,3,28136395,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-76.xml.hg,-1,130,90,TO,3,61348845,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-77.xml.hg,-1,130,90,TO,3,48873636,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-78.xml.hg,-1,130,90,TO,3,40979753,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-79.xml.hg,-1,130,90,TO,3,27000001,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-80.xml.hg,-1,130,90,TO,3,35899000,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-81.xml.hg,-1,130,90,TO,3,22070789,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-82.xml.hg,-1,130,90,TO,3,34352574,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-83.xml.hg,-1,130,90,TO,3,24298123,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-84.xml.hg,-1,130,90,TO,3,30923685,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-85.xml.hg,-1,130,90,TO,3,36180412,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-86.xml.hg,-1,130,90,TO,3,26450691,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-87.xml.hg,-1,130,90,TO,3,32021534,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-88.xml.hg,-1,130,90,TO,3,26540562,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-89.xml.hg,-1,130,90,TO,3,40466498,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-90.xml.hg,-1,130,90,TO,3,38616749,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-91.xml.hg,-1,130,90,TO,3,32416178,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-92.xml.hg,-1,130,90,TO,3,28829108,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-93.xml.hg,-1,130,90,TO,3,27524861,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-94.xml.hg,-1,130,90,TO,3,40194743,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-95.xml.hg,-1,130,90,TO,3,32367081,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-96.xml.hg,-1,130,90,TO,3,24022099,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-97.xml.hg,-1,130,90,TO,3,49750615,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-98.xml.hg,-1,130,90,TO,3,24452996,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-99.xml.hg,-1,130,90,TO,3,20803475,0
hypergraphs_Renault-souffleuse-pos.xml.hg,2.000,32,5,0.07,5,5,10
hypergraphs_Renault-souffleuse.xml.hg,2.000,32,5,0.06,5,5,10
hypergraphs_s1196.hg,-1,561,544,TO,2,142996484,0
hypergraphs_s1238.hg,-1,540,523,TO,2,146378358,0
hypergraphs_s1423.hg,-1,748,687,TO,2,71515409,341
hypergraphs_s1488.hg,-1,667,610,TO,2,147923178,0
hypergraphs_s1494.hg,-1,661,604,TO,2,147712848,0
hypergraphs_s208.hg,-1,115,103,TO,3,95019189,0
hypergraphs_s27.hg,2.000,17,9,0.05,5,12,26
hypergraphs_s298.hg,-1,136,117,TO,3,129444984,0
hypergraphs_s344.hg,-1,184,154,TO,2,481117959,80
hypergraphs_s349.hg,-1,185,155,TO,2,492815480,80
hypergraphs_s382.hg,-1,182,124,TO,3,58306891,8180
hypergraphs_s386.hg,-1,172,149,MO,2,538422476,0
hypergraphs_s400.hg,-1,186,127,TO,3,30849801,8180
hypergraphs_s420.hg,-1,231,210,TO,2,297886093,0
hypergraphs_s444.hg,-1,205,141,TO,2,175722206,92857
hypergraphs_s510.hg,-1,236,215,MO,2,463630294,0
hypergraphs_s526.hg,-1,217,198,TO,2,321768043,0
hypergraphs_s5378.hg,-1,2993,2610,TO,2,8309774,20
hypergraphs_s641.hg,-1,433,307,TO,2,286728732,0
hypergraphs_s713.hg,-1,447,303,TO,2,266753077,839
hypergraphs_s820.hg,-1,312,285,MO,2,306539070,0
hypergraphs_s832.hg,-1,310,283,MO,2,303560809,0
hypergraphs_s838.hg,-1,457,422,TO,2,159022447,0
hypergraphs_s953.hg,-1,440,385,MO,2,263242000,0
hypergraphs_sqlshare_q1002.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q10051.hg,1.000,5,0,0.01,1,0,0
hypergraphs_sqlshare_q10053.hg,1.000,7,0,0.01,1,0,0
hypergraphs_sqlshare_q10056.hg,1.000,9,0,0.03,1,0,0
hypergraphs_sqlshare_q10062.hg,1.000,11,0,0.02,1,0,0
hypergraphs_sqlshare_q10063.hg,1.000,13,0,0.04,1,0,0
hypergraphs_sqlshare_q10064.hg,1.000,14,0,0.02,1,0,0
hypergraphs_sqlshare_q10065.hg,1.000,15,0,0.04,1,0,0
hypergraphs_sqlshare_q10066.hg,1.000,16,0,0.02,1,0,0
hypergraphs_sqlshare_q10067.hg,1.000,17,0,0.04,1,0,0
hypergraphs_sqlshare_q10096.hg,1.000,16,0,0.02,1,0,0
hypergraphs_sqlshare_q10130.hg,1.000,15,0,0.03,1,0,0
hypergraphs_sqlshare_q10473.hg,1.000,4,0,0.01,1,0,0
hypergraphs_sqlshare_q10534.hg,1.000,8,0,0.01,1,0,0
hypergraphs_sqlshare_q10536.hg,1.000,9,0,0.03,1,0,0
hypergraphs_sqlshare_q10746.hg,1.000,0,0,0.01,1,0,0
hypergraphs_sqlshare_q10747.hg,1.000,0,0,0.02,1,0,0
hypergraphs_sqlshare_q11089.hg,1.000,5,0,0.02,1,0,0
hypergraphs_sqlshare_q1197.hg,1.000,28,0,0.03,1,0,0
hypergraphs_sqlshare_q2275.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q2295.hg,1.000,20,0,0.03,1,0,0
hypergraphs_sqlshare_q2313.hg,1.000,20,0,0.03,1,0,0
hypergraphs_sqlshare_q2380.hg,1.000,17,0,0.03,1,0,0
hypergraphs_sqlshare_q2491.hg,1.000,13,0,0.03,1,0,0
hypergraphs_sqlshare_q2495.hg,1.000,10,0,0.02,1,0,0
hypergraphs_sqlshare_q2496.hg,1.000,8,0,0.01,1,0,0
hypergraphs_sqlshare_q2547.hg,1.000,9,0,0.01,1,0,0
hypergraphs_sqlshare_q2548.hg,1.000,8,0,0.02,1,0,0
hypergraphs_sqlshare_q2557.hg,1.000,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2562.hg,1.000,12,0,0.03,1,0,0
hypergraphs_sqlshare_q2563.hg,1.000,15,0,0.03,1,0,0
hypergraphs_sqlshare_q2565.hg,1.000,18,0,0.04,1,0,0
hypergraphs_sqlshare_q2627.hg,1.000,9,0,0.03,1,0,0
hypergraphs_sqlshare_q2630.hg,1.000,7,0,0.01,1,0,0
hypergraphs_sqlshare_q2635.hg,1.000,11,0,0.03,1,0,0
hypergraphs_sqlshare_q2636.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q2693.hg,1.000,9,0,0.03,1,0,0
hypergraphs_sqlshare_q2702.hg,1.000,11,0,0.01,1,0,0
hypergraphs_sqlshare_q2714.hg,1.000,9,0,0.01,1,0,0
hypergraphs_sqlshare_q2715.hg,1.000,10,0,0.03,1,0,0
hypergraphs_sqlshare_q2717.hg,1.000,11,0,0.02,1,0,0
hypergraphs_sqlshare_q2721.hg,1.000,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2888.hg,1.000,0,0,0.01,1,0,0
hypergraphs_sqlshare_q2891.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3365.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3371.hg,1.000,25,0,0.04,1,0,0
hypergraphs_sqlshare_q3425.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3426.hg,1.000,97,0,0.06,1,0,0
hypergraphs_sqlshare_q3586.hg,1.000,97,0,0.06,1,0,0
hypergraphs_sqlshare_q3587.hg,1.000,95,0,0.06,1,0,0
hypergraphs_sqlshare_q3594.hg,1.000,162,0,0.04,1,0,0
hypergraphs_sqlshare_q3598.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3599.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3605.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3608.hg,1.000,20,0,0.02,1,0,0
hypergraphs_sqlshare_q3610.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3611.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3612.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3613.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3614.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3615.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3616.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3617.hg,1.000,5,0,0.01,1,0,0
hypergraphs_sqlshare_q3618.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3619.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3620.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3621.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3622.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3623.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3624.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3655.hg,1.000,17,0,0.02,1,0,0
hypergraphs_sqlshare_q3658.hg,1.000,5,0,0.01,1,0,0
hypergraphs_sqlshare_q3660.hg,1.000,9,0,0.03,1,0,0
hypergraphs_sqlshare_q3661.hg,1.000,11,0,0.01,1,0,0
hypergraphs_sqlshare_q3662.hg,1.000,13,0,0.03,1,0,0
hypergraphs_sqlshare_q3663.hg,1.000,15,0,0.02,1,0,0
hypergraphs_sqlshare_q3664.hg,1.000,17,0,0.03,1,0,0
hypergraphs_sqlshare_q3665.hg,1.000,19,0,0.02,1,0,0
hypergraphs_sqlshare_q3666.hg,1.000,21,0,0.03,1,0,0
hypergraphs_sqlshare_q3667.hg,1.000,23,0,0.02,1,0,0
hypergraphs_sqlshare_q3668.hg,1.000,25,0,0.02,1,0,0
hypergraphs_sqlshare_q3669.hg,1.000,27,0,0.04,1,0,0
hypergraphs_sqlshare_q3670.hg,1.000,29,0,0.02,1,0,0
hypergraphs_sqlshare_q3671.hg,1.000,31,0,0.02,1,0,0
hypergraphs_sqlshare_q3672.hg,1.000,33,0,0.03,1,0,0
hypergraphs_sqlshare_q3673.hg,1.000,35,0,0.03,1,0,0
hypergraphs_sqlshare_q3674.hg,1.000,37,0,0.04,1,0,0
hypergraphs_sqlshare_q3675.hg,1.000,39,0,0.03,1,0,0
hypergraphs_sqlshare_q3676.hg,1.000,41,0,0.03,1,0,0
hypergraphs_sqlshare_q3677.hg,1.000,43,0,0.04,1,0,0
hypergraphs_sqlshare_q3678.hg,1.000,45,0,0.05,1,0,0
hypergraphs_sqlshare_q3679.hg,1.000,47,0,0.04,1,0,0
hypergraphs_sqlshare_q3680.hg,1.000,49,0,0.04,1,0,0
hypergraphs_sqlshare_q3681.hg,1.000,51,0,0.04,1,0,0
hypergraphs_sqlshare_q3682.hg,1.000,51,0,0.03,1,0,0
hypergraphs_sqlshare_q3684.hg,1.000,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3685.hg,1.000,97,0,0.06,1,0,0
hypergraphs_sqlshare_q3694.hg,1.000,34,0,0.04,1,0,0
hypergraphs_sqlshare_q3741.hg,1.000,34,0,0.04,1,0,0
hypergraphs_sqlshare_q3747.hg,1.000,19,0,0.01,1,0,0
hypergraphs_sqlshare_q3755.hg,1.000,99,0,0.02,1,0,0
hypergraphs_sqlshare_q3808.hg,1.000,20,0,0.03,1,0,0
hypergraphs_sqlshare_q3810.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3822.hg,1.000,12,0,0.03,1,0,0
hypergraphs_sqlshare_q3823.hg,1.000,15,0,0.02,1,0,0
hypergraphs_sqlshare_q3833.hg,1.000,4,0,0.01,1,0,0
hypergraphs_sqlshare_q3838.hg,1.000,4,0,0.01,1,0,0
hypergraphs_sqlshare_q3843.hg,1.000,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3943.hg,1.000,55,0,0.05,1,0,0
hypergraphs_sqlshare_q3965.hg,1.000,13,0,0.03,1,0,0
hypergraphs_sqlshare_q3983.hg,1.000,21,0,0.03,1,0,0
hypergraphs_sqlshare_q4009.hg,1.000,17,0,0.01,1,0,0
hypergraphs_sqlshare_q4028.hg,1.000,9,0,0.01,1,0,0
hypergraphs_sqlshare_q4034.hg,1.000,8,0,0.02,1,0,0
hypergraphs_sqlshare_q4040.hg,1.000,8,0,0.02,1,0,0
hypergraphs_sqlshare_q4046.hg,1.000,46,0,0.02,1,0,0
hypergraphs_sqlshare_q4052.hg,1.000,60,0,0.02,1,0,0
hypergraphs_sqlshare_q4070.hg,1.000,40,0,0.09,1,0,0
hypergraphs_sqlshare_q4071.hg,1.000,81,0,0.09,1,0,0
hypergraphs_sqlshare_q4083.hg,1.000,19,0,0.12,1,0,0
hypergraphs_sqlshare_q4084.hg,1.000,15,0,0.15,1,0,0
hypergraphs_sqlshare_q4214.hg,1.000,8,0,0.03,1,0,0
hypergraphs_sqlshare_q4215.hg,1.000,10,0,0.02,1,0,0
hypergraphs_sqlshare_q4216.hg,1.000,12,0,0.03,1,0,0
hypergraphs_sqlshare_q4217.hg,1.000,118,0,0.05,1,0,0
hypergraphs_sqlshare_q4221.hg,1.000,119,0,0.06,1,0,0
hypergraphs_sqlshare_q4222.hg,1.000,121,0,0.06,1,0,0
hypergraphs_sqlshare_q4290.hg,1.000,157,0,0.04,1,0,0
hypergraphs_sqlshare_q4297.hg,1.000,22,0,0.02,1,0,0
hypergraphs_sqlshare_q4352.hg,1.000,25,0,0.02,1,0,0
hypergraphs_sqlshare_q4362.hg,1.000,55,0,0.02,1,0,0
hypergraphs_sqlshare_q4371.hg,1.000,9,0,0.02,1,0,0
hypergraphs_sqlshare_q4374.hg,1.000,55,0,0.03,1,0,0
hypergraphs_sqlshare_q4444.hg,1.000,165,0,0.08,1,0,0
hypergraphs_sqlshare_q4446.hg,1.000,167,0,0.06,1,0,0
hypergraphs_sqlshare_q4514.hg,1.000,93,0,0.04,1,0,0
hypergraphs_sqlshare_q4578.hg,1.000,109,0,0.06,1,0,0
hypergraphs_sqlshare_q4579.hg,1.000,110,0,0.06,1,0,0
hypergraphs_sqlshare_q4606.hg,1.000,76,0,0.03,1,0,0
hypergraphs_sqlshare_q4654.hg,1.000,55,0,0.02,1,0,0
hypergraphs_sqlshare_q4657.hg,1.000,135,0,0.06,1,0,0
hypergraphs_sqlshare_q4663.hg,1.000,183,0,0.05,1,0,0
hypergraphs_sqlshare_q4757.hg,1.000,165,0,0.08,1,0,0
hypergraphs_sqlshare_q4761.hg,1.000,21,0,0.04,1,0,0
hypergraphs_sqlshare_q4762.hg,1.000,21,0,0.04,1,0,0
hypergraphs_sqlshare_q4763.hg,1.000,21,0,0.03,1,0,0
hypergraphs_sqlshare_q4764.hg,1.000,21,0,0.02,1,0,0
hypergraphs_sqlshare_q4765.hg,1.000,21,0,0.03,1,0,0
hypergraphs_sqlshare_q4772.hg,1.000,21,0,0.02,1,0,0
hypergraphs_sqlshare_q4773.hg,1.000,21,0,0.04,1,0,0
hypergraphs_sqlshare_q4774.hg,1.000,25,0,0.02,1,0,0
hypergraphs_sqlshare_q4829.hg,1.000,6,0,0.03,1,0,0
hypergraphs_sqlshare_q4883.hg,1.000,0,0,0.01,1,0,0
hypergraphs_sqlshare_q4884.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q4887.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q4902.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q5176.hg,1.000,17,0,0.03,1,0,0
hypergraphs_sqlshare_q5177.hg,1.000,5,0,0.02,1,0,0
hypergraphs_sqlshare_q5230.hg,1.000,11,0,0.01,1,0,0
hypergraphs_sqlshare_q5273.hg,1.000,15,0,0.02,1,0,0
hypergraphs_sqlshare_q5275.hg,1.000,16,0,0.01,1,0,0
hypergraphs_sqlshare_q5277.hg,1.000,25,0,0.02,1,0,0
hypergraphs_sqlshare_q5466.hg,1.000,26,0,0.02,1,0,0
hypergraphs_sqlshare_q547.hg,1.500,3,0,0.01,1,0,0
hypergraphs_sqlshare_q5631.hg,1.000,7,0,0.02,1,0,0
hypergraphs_sqlshare_q588.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q5978.hg,1.000,20,0,0.01,1,0,0
hypergraphs_sqlshare_q6031.hg,1.000,15,0,0.03,1,0,0
hypergraphs_sqlshare_q6032.hg,1.000,43,0,0.03,1,0,0
hypergraphs_sqlshare_q6034.hg,1.000,22,0,0.01,1,0,0
hypergraphs_sqlshare_q6036.hg,1.000,38,0,0.03,1,0,0
hypergraphs_sqlshare_q6104.hg,1.000,15,0,0.02,1,0,0
hypergraphs_sqlshare_q6105.hg,1.000,19,0,0.03,1,0,0
hypergraphs_sqlshare_q6106.hg,1.000,23,0,0.02,1,0,0
hypergraphs_sqlshare_q6107.hg,1.000,22,0,0.03,1,0,0
hypergraphs_sqlshare_q6145.hg,1.000,8,0,0.03,1,0,0
hypergraphs_sqlshare_q6195.hg,1.000,20,0,0.01,1,0,0
hypergraphs_sqlshare_q6239.hg,1.000,31,0,0.03,1,0,0
hypergraphs_sqlshare_q6250.hg,1.000,25,0,0.02,1,0,0
hypergraphs_sqlshare_q6251.hg,1.000,37,0,0.03,1,0,0
hypergraphs_sqlshare_q6305.hg,1.000,7,0,0.01,1,0,0
hypergraphs_sqlshare_q6323.hg,1.000,4,0,0.02,1,0,0
hypergraphs_sqlshare_q6330.hg,1.000,5,0,0.01,1,0,0
hypergraphs_sqlshare_q6331.hg,1.000,4,0,0.01,1,0,0
hypergraphs_sqlshare_q6342.hg,1.000,13,0,0.03,1,0,0
hypergraphs_sqlshare_q6351.hg,1.000,22,0,0.02,1,0,0
hypergraphs_sqlshare_q6437.hg,1.000,18,0,0.03,1,0,0
hypergraphs_sqlshare_q643.hg,1.000,12,0,0.02,1,0,0
hypergraphs_sqlshare_q6440.hg,1.000,18,0,0.03,1,0,0
hypergraphs_sqlshare_q6507.hg,1.000,18,0,0.03,1,0,0
hypergraphs_sqlshare_q6522.hg,1.000,15,0,0.02,1,0,0
hypergraphs_sqlshare_q6544.hg,1.000,18,0,0.02,1,0,0
hypergraphs_sqlshare_q6546.hg,1.000,18,0,0.01,1,0,0
hypergraphs_sqlshare_q6556.hg,1.000,17,0,0.02,1,0,0
hypergraphs_sqlshare_q6562.hg,1.000,36,0,0.03,1,0,0
hypergraphs_sqlshare_q6905.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q6952.hg,1.000,29,0,0.03,1,0,0
hypergraphs_sqlshare_q7026.hg,1.000,9,0,0.02,1,0,0
hypergraphs_sqlshare_q7213.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q741.hg,1.000,2,0,0.01,1,0,0
hypergraphs_sqlshare_q8567.hg,1.000,60,0,0.02,1,0,0
hypergraphs_sqlshare_q8666.hg,1.000,51,0,0.02,1,0,0
hypergraphs_sqlshare_q8668.hg,1.000,58,0,0.03,1,0,0
hypergraphs_sqlshare_q8676.hg,1.000,72,0,0.04,1,0,0
hypergraphs_sqlshare_q8677.hg,1.000,71,0,0.02,1,0,0
hypergraphs_sqlshare_q8678.hg,1.000,35,0,0.02,1,0,0
hypergraphs_sqlshare_q8680.hg,1.000,70,0,0.03,1,0,0
hypergraphs_sqlshare_q8682.hg,1.000,46,0,0.02,1,0,0
hypergraphs_sqlshare_q8683.hg,1.000,74,0,0.03,1,0,0
hypergraphs_sqlshare_q8685.hg,1.000,91,0,0.03,1,0,0
hypergraphs_sqlshare_q8687.hg,1.000,55,0,0.02,1,0,0
hypergraphs_sqlshare_q8714.hg,1.000,67,0,0.03,1,0,0
hypergraphs_sqlshare_q8733.hg,1.000,56,0,0.03,1,0,0
hypergraphs_sqlshare_q8734.hg,1.000,73,0,0.02,1,0,0
hypergraphs_sqlshare_q8735.hg,1.000,97,0,0.02,1,0,0
hypergraphs_sqlshare_q8773.hg,1.000,97,0,0.02,1,0,0
hypergraphs_sqlshare_q8821.hg,1.000,13,0,0.03,1,0,0
hypergraphs_sqlshare_q8863.hg,1.000,11,0,0.03,1,0,0
hypergraphs_sqlshare_q8872.hg,1.000,34,0,0.03,1,0,0
hypergraphs_sqlshare_q8874.hg,1.000,33,0,0.03,1,0,0
hypergraphs_sqlshare_q8875.hg,1.000,27,0,0.02,1,0,0
hypergraphs_sqlshare_q9862.hg,1.000,14,0,0.01,1,0,0
