instance,tw,triang_fhtw,frasmt_fhtw
hypergraphs_sqlshare_q10063.hg,1.000,0.04,3.54
hypergraphs_sqlshare_q10064.hg,1.000,0.02,0.82
hypergraphs_sqlshare_q10065.hg,1.000,0.04,3.42
hypergraphs_sqlshare_q10066.hg,1.000,0.02,2.97
hypergraphs_sqlshare_q10067.hg,1.000,0.04,3.58
hypergraphs_sqlshare_q10096.hg,1.000,0.02,3.28
hypergraphs_sqlshare_q10130.hg,1.000,0.03,2.88
hypergraphs_sqlshare_q10473.hg,1.000,0.01,2.68
hypergraphs_sqlshare_q10534.hg,1.000,0.01,3.24
hypergraphs_sqlshare_q10536.hg,1.000,0.03,3.03
hypergraphs_sqlshare_q10746.hg,1.000,0.01,3.59
hypergraphs_sqlshare_q10747.hg,1.000,0.02,3.16
hypergraphs_sqlshare_q11089.hg,1.000,0.02,3.43
hypergraphs_sqlshare_q1197.hg,1.000,0.03,3.15
hypergraphs_sqlshare_q2275.hg,1.000,0.01,3.55
hypergraphs_sqlshare_q2295.hg,1.000,0.03,3.48
hypergraphs_sqlshare_q2313.hg,1.000,0.03,3.46
hypergraphs_sqlshare_q2380.hg,1.000,0.03,3.46
hypergraphs_sqlshare_q2491.hg,1.000,0.03,3.57
hypergraphs_sqlshare_q2495.hg,1.000,0.02,3.22
hypergraphs_sqlshare_q2496.hg,1.000,0.01,3.2
hypergraphs_sqlshare_q2547.hg,1.000,0.01,0.69
hypergraphs_sqlshare_q2548.hg,1.000,0.02,2.83
hypergraphs_sqlshare_q2557.hg,1.000,0.02,2.48
hypergraphs_sqlshare_q2562.hg,1.000,0.03,3.44
hypergraphs_sqlshare_q2563.hg,1.000,0.03,3.31
hypergraphs_sqlshare_q2565.hg,1.000,0.04,3.28
hypergraphs_sqlshare_q2627.hg,1.000,0.03,2.85
hypergraphs_sqlshare_q2630.hg,1.000,0.01,3.53
hypergraphs_sqlshare_q2635.hg,1.000,0.03,3.23
hypergraphs_sqlshare_q2636.hg,1.000,0.02,3.44
hypergraphs_sqlshare_q2693.hg,1.000,0.03,3.42
hypergraphs_sqlshare_q2702.hg,1.000,0.01,3.23
hypergraphs_sqlshare_q2714.hg,1.000,0.01,3.17
hypergraphs_sqlshare_q2715.hg,1.000,0.03,3.46
hypergraphs_sqlshare_q2717.hg,1.000,0.02,3.19
hypergraphs_sqlshare_q2721.hg,1.000,0.02,3.13
hypergraphs_sqlshare_q2888.hg,1.000,0.01,3.5
hypergraphs_sqlshare_q2891.hg,1.000,0.01,3.18
hypergraphs_sqlshare_q3365.hg,1.000,0.01,3.66
hypergraphs_sqlshare_q3371.hg,1.000,0.04,3.51
hypergraphs_sqlshare_q3425.hg,1.000,0.02,2.79
hypergraphs_sqlshare_q3426.hg,1.000,0.06,5.29
hypergraphs_sqlshare_q3586.hg,1.000,0.06,5.44
hypergraphs_sqlshare_q3587.hg,1.000,0.06,2.53
hypergraphs_sqlshare_q3594.hg,1.000,0.04,8.88
hypergraphs_sqlshare_q3598.hg,1.000,0.03,2.87
hypergraphs_sqlshare_q3599.hg,1.000,0.03,2.88
hypergraphs_sqlshare_q3605.hg,1.000,0.01,3.03
hypergraphs_sqlshare_q3608.hg,1.000,0.02,3.15
hypergraphs_sqlshare_q3610.hg,1.000,0.01,2.48
hypergraphs_sqlshare_q3611.hg,1.000,0.03,2.5
hypergraphs_sqlshare_q3612.hg,1.000,0.03,2.33
hypergraphs_sqlshare_q3613.hg,1.000,0.03,2.33
hypergraphs_sqlshare_q3614.hg,1.000,0.02,3.41
hypergraphs_sqlshare_q3615.hg,1.000,0.02,2.7
hypergraphs_sqlshare_q3616.hg,1.000,0.03,2.68
hypergraphs_sqlshare_q3617.hg,1.000,0.01,2.33
hypergraphs_sqlshare_q3618.hg,1.000,0.03,2.35
hypergraphs_sqlshare_q3619.hg,1.000,0.03,3.37
hypergraphs_sqlshare_q3620.hg,1.000,0.02,2.83
hypergraphs_sqlshare_q3621.hg,1.000,0.02,2.83
hypergraphs_sqlshare_q3622.hg,1.000,0.03,2.36
hypergraphs_sqlshare_q3623.hg,1.000,0.03,2.37
hypergraphs_sqlshare_q3624.hg,1.000,0.03,3.38
hypergraphs_sqlshare_q3655.hg,1.000,0.02,2.95
hypergraphs_sqlshare_q3658.hg,1.000,0.01,2.79
hypergraphs_sqlshare_q3660.hg,1.000,0.03,2.54
hypergraphs_sqlshare_q3661.hg,1.000,0.01,2.55
hypergraphs_sqlshare_q3662.hg,1.000,0.03,3.53
hypergraphs_sqlshare_q3663.hg,1.000,0.02,3.13
hypergraphs_sqlshare_q3664.hg,1.000,0.03,3.13
hypergraphs_sqlshare_q3665.hg,1.000,0.02,2.82
hypergraphs_sqlshare_q3666.hg,1.000,0.03,2.83
hypergraphs_sqlshare_q3667.hg,1.000,0.02,3.87
hypergraphs_sqlshare_q3668.hg,1.000,0.02,3.09
hypergraphs_sqlshare_q3669.hg,1.000,0.04,3.11
hypergraphs_sqlshare_q3670.hg,1.000,0.02,2.86
hypergraphs_sqlshare_q3671.hg,1.000,0.02,2.87
hypergraphs_sqlshare_q3672.hg,1.000,0.03,0.96
hypergraphs_sqlshare_q3673.hg,1.000,0.03,0.97
hypergraphs_sqlshare_q3674.hg,1.000,0.04,3.51
hypergraphs_sqlshare_q3675.hg,1.000,0.03,3.54
hypergraphs_sqlshare_q3676.hg,1.000,0.03,4.03
hypergraphs_sqlshare_q3677.hg,1.000,0.04,2.89
hypergraphs_sqlshare_q3678.hg,1.000,0.05,2.9
hypergraphs_sqlshare_q3679.hg,1.000,0.04,3.17
hypergraphs_sqlshare_q3680.hg,1.000,0.04,3.17
hypergraphs_sqlshare_q3681.hg,1.000,0.04,1.35
hypergraphs_sqlshare_q3682.hg,1.000,0.03,1.31
hypergraphs_sqlshare_q3684.hg,1.000,0.03,3.28
hypergraphs_sqlshare_q3685.hg,1.000,0.06,4.53
hypergraphs_sqlshare_q3694.hg,1.000,0.04,2.81
hypergraphs_sqlshare_q3741.hg,1.000,0.04,2.93
hypergraphs_sqlshare_q3747.hg,1.000,0.01,2.67
hypergraphs_sqlshare_q3755.hg,1.000,0.02,4.49
hypergraphs_sqlshare_q3808.hg,1.000,0.03,3.11
hypergraphs_sqlshare_q3810.hg,1.000,0.01,0.65
hypergraphs_sqlshare_q3822.hg,1.000,0.03,0.71
hypergraphs_sqlshare_q3823.hg,1.000,0.02,0.72
hypergraphs_sqlshare_q3833.hg,1.000,0.01,2.71
hypergraphs_sqlshare_q3838.hg,1.000,0.01,2.66
hypergraphs_sqlshare_q3843.hg,1.000,0.01,4.55
hypergraphs_sqlshare_q3943.hg,1.000,0.05,5.61
hypergraphs_sqlshare_q3965.hg,1.000,0.03,4.63
hypergraphs_sqlshare_q3983.hg,1.000,0.03,3.73
hypergraphs_sqlshare_q4009.hg,1.000,0.01,2.6
hypergraphs_sqlshare_q4028.hg,1.000,0.01,2.52
hypergraphs_sqlshare_q4034.hg,1.000,0.02,2.6
hypergraphs_sqlshare_q4040.hg,1.000,0.02,2.61
hypergraphs_sqlshare_q4046.hg,1.000,0.02,3.07
hypergraphs_sqlshare_q4052.hg,1.000,0.02,3.29
hypergraphs_sqlshare_q4070.hg,1.000,0.09,3.0
hypergraphs_sqlshare_q4071.hg,1.000,0.09,3.73
hypergraphs_sqlshare_q4083.hg,1.000,0.12,2.74
hypergraphs_sqlshare_q4084.hg,1.000,0.15,2.57
hypergraphs_sqlshare_q4214.hg,1.000,0.03,2.52
hypergraphs_sqlshare_q4215.hg,1.000,0.02,2.6
hypergraphs_sqlshare_q4216.hg,1.000,0.03,2.61
hypergraphs_sqlshare_q4217.hg,1.000,0.05,3.57
hypergraphs_sqlshare_q4221.hg,1.000,0.06,3.78
hypergraphs_sqlshare_q4222.hg,1.000,0.06,3.85
hypergraphs_sqlshare_q4290.hg,1.000,0.04,6.58
hypergraphs_sqlshare_q4297.hg,1.000,0.02,2.74
hypergraphs_sqlshare_q4352.hg,1.000,0.02,2.86
hypergraphs_sqlshare_q4362.hg,1.000,0.02,3.21
hypergraphs_sqlshare_q4371.hg,1.000,0.02,2.52
hypergraphs_sqlshare_q4374.hg,1.000,0.03,2.96
hypergraphs_sqlshare_q4444.hg,1.000,0.08,10.6
hypergraphs_sqlshare_q4446.hg,1.000,0.06,10.82
hypergraphs_sqlshare_q4514.hg,1.000,0.04,5.88
hypergraphs_sqlshare_q4578.hg,1.000,0.06,5.39
hypergraphs_sqlshare_q4579.hg,1.000,0.06,5.21
hypergraphs_sqlshare_q4606.hg,1.000,0.03,3.77
hypergraphs_sqlshare_q4654.hg,1.000,0.02,3.24
hypergraphs_sqlshare_q4657.hg,1.000,0.06,5.26
hypergraphs_sqlshare_q4663.hg,1.000,0.05,7.31
hypergraphs_sqlshare_q4757.hg,1.000,0.08,8.56
hypergraphs_sqlshare_q4761.hg,1.000,0.04,2.78
hypergraphs_sqlshare_q4762.hg,1.000,0.04,2.8
hypergraphs_sqlshare_q4763.hg,1.000,0.03,2.95
hypergraphs_sqlshare_q4764.hg,1.000,0.02,2.94
hypergraphs_sqlshare_q4765.hg,1.000,0.03,2.64
hypergraphs_sqlshare_q4772.hg,1.000,0.02,2.65
hypergraphs_sqlshare_q4773.hg,1.000,0.04,2.61
hypergraphs_sqlshare_q4774.hg,1.000,0.02,2.65
hypergraphs_sqlshare_q4829.hg,1.000,0.03,0.66
hypergraphs_sqlshare_q4883.hg,1.000,0.01,0.64
hypergraphs_sqlshare_q4884.hg,1.000,0.01,0.65
hypergraphs_sqlshare_q4887.hg,1.000,0.01,2.62
hypergraphs_sqlshare_q4902.hg,1.000,0.01,2.6
hypergraphs_sqlshare_q5176.hg,1.000,0.03,2.44
hypergraphs_sqlshare_q5177.hg,1.000,0.02,2.34
hypergraphs_sqlshare_q5230.hg,1.000,0.01,2.55
hypergraphs_sqlshare_q5273.hg,1.000,0.02,2.58
hypergraphs_sqlshare_q5275.hg,1.000,0.01,2.62
hypergraphs_sqlshare_q5277.hg,1.000,0.02,2.76
hypergraphs_sqlshare_q5466.hg,1.000,0.02,2.76
hypergraphs_sqlshare_q547.hg,1.500,0.01,2.52
hypergraphs_sqlshare_q5631.hg,1.000,0.02,2.52
hypergraphs_sqlshare_q588.hg,1.000,0.01,2.5
hypergraphs_sqlshare_q5978.hg,1.000,0.01,2.65
hypergraphs_sqlshare_q6031.hg,1.000,0.03,0.73
hypergraphs_sqlshare_q6032.hg,1.000,0.03,0.95
hypergraphs_sqlshare_q6034.hg,1.000,0.01,2.72
hypergraphs_sqlshare_q6036.hg,1.000,0.03,2.94
hypergraphs_sqlshare_q6104.hg,1.000,0.02,2.66
hypergraphs_sqlshare_q6105.hg,1.000,0.03,2.68
hypergraphs_sqlshare_q6106.hg,1.000,0.02,2.73
hypergraphs_sqlshare_q6107.hg,1.000,0.03,2.48
hypergraphs_sqlshare_q6145.hg,1.000,0.03,2.35
hypergraphs_sqlshare_q6195.hg,1.000,0.01,2.87
hypergraphs_sqlshare_q6239.hg,1.000,0.03,2.95
hypergraphs_sqlshare_q6250.hg,1.000,0.02,0.81
hypergraphs_sqlshare_q6251.hg,1.000,0.03,0.94
hypergraphs_sqlshare_q6305.hg,1.000,0.01,0.68
hypergraphs_sqlshare_q6323.hg,1.000,0.02,2.79
hypergraphs_sqlshare_q6330.hg,1.000,0.01,2.79
hypergraphs_sqlshare_q6331.hg,1.000,0.01,2.52
hypergraphs_sqlshare_q6342.hg,1.000,0.03,2.55
hypergraphs_sqlshare_q6351.hg,1.000,0.02,2.68
hypergraphs_sqlshare_q6437.hg,1.000,0.03,2.64
hypergraphs_sqlshare_q643.hg,1.000,0.02,2.6
hypergraphs_sqlshare_q6440.hg,1.000,0.03,2.69
hypergraphs_sqlshare_q6507.hg,1.000,0.03,2.69
hypergraphs_sqlshare_q6522.hg,1.000,0.02,0.73
hypergraphs_sqlshare_q6544.hg,1.000,0.02,0.73
hypergraphs_sqlshare_q6546.hg,1.000,0.01,0.75
hypergraphs_sqlshare_q6556.hg,1.000,0.02,0.73
hypergraphs_sqlshare_q6562.hg,1.000,0.03,2.92
hypergraphs_sqlshare_q6905.hg,1.000,0.01,2.59
hypergraphs_sqlshare_q6952.hg,1.000,0.03,2.71
hypergraphs_sqlshare_q7026.hg,1.000,0.02,2.56
hypergraphs_sqlshare_q7213.hg,1.000,0.01,2.51
hypergraphs_sqlshare_q741.hg,1.000,0.01,2.77
hypergraphs_sqlshare_q8567.hg,1.000,0.02,3.41
hypergraphs_sqlshare_q8666.hg,1.000,0.02,3.47
hypergraphs_sqlshare_q8668.hg,1.000,0.03,3.58
hypergraphs_sqlshare_q8676.hg,1.000,0.04,3.69
hypergraphs_sqlshare_q8677.hg,1.000,0.02,3.66
hypergraphs_sqlshare_q8678.hg,1.000,0.02,0.93
hypergraphs_sqlshare_q8680.hg,1.000,0.03,1.51
hypergraphs_sqlshare_q8682.hg,1.000,0.02,1.06
hypergraphs_sqlshare_q8683.hg,1.000,0.03,4.01
hypergraphs_sqlshare_q8685.hg,1.000,0.03,4.46
hypergraphs_sqlshare_q8687.hg,1.000,0.02,2.97
hypergraphs_sqlshare_q8714.hg,1.000,0.03,3.32
hypergraphs_sqlshare_q8733.hg,1.000,0.03,3.31
hypergraphs_sqlshare_q8734.hg,1.000,0.02,3.62
hypergraphs_sqlshare_q8735.hg,1.000,0.02,4.35
hypergraphs_sqlshare_q8773.hg,1.000,0.02,4.38
hypergraphs_sqlshare_q8821.hg,1.000,0.03,2.82
hypergraphs_sqlshare_q8863.hg,1.000,0.03,2.86
hypergraphs_sqlshare_q8872.hg,1.000,0.03,3.03
hypergraphs_sqlshare_q8874.hg,1.000,0.03,2.9
hypergraphs_sqlshare_q8875.hg,1.000,0.02,2.83
hypergraphs_sqlshare_q9862.hg,1.000,0.01,3.06
hypergraphs_sqlshare_q9863.hg,1.000,0.02,3.05
hypergraphs_sqlshare_q9879.hg,1.000,0.02,2.73
hypergraphs_sqlshare_q9880.hg,1.000,0.03,2.78
hypergraphs_sqlshare_q9881.hg,1.000,0.03,2.78
hypergraphs_sqlshare_q9884.hg,1.000,0.03,2.85
hypergraphs_sqlshare_q9886.hg,1.000,0.01,2.84
hypergraphs_sqlshare_q9889.hg,1.000,0.02,2.68
hypergraphs_sqlshare_q9891.hg,1.000,0.03,2.65
hypergraphs_sqlshare_q9906.hg,1.000,0.01,3.04
hypergraphs_sqlshare_v143.hg,1.000,0.02,4.17
hypergraphs_sqlshare_v147.hg,1.000,0.01,3.84
hypergraphs_sqlshare_v148.hg,1.000,0.02,3.89
hypergraphs_sqlshare_v149.hg,1.000,0.03,4.47
hypergraphs_sqlshare_v157.hg,1.000,0.04,3.31
hypergraphs_sqlshare_v170.hg,1.000,0.03,3.66
hypergraphs_sqlshare_v185.hg,1.000,0.03,3.23
hypergraphs_sqlshare_v192.hg,1.000,0.03,3.04
hypergraphs_sqlshare_v201.hg,1.000,0.03,4.0
hypergraphs_sqlshare_v207.hg,1.000,0.01,3.47
hypergraphs_sqlshare_v212.hg,1.000,0.02,3.74
hypergraphs_sqlshare_v218.hg,1.000,0.03,3.71
hypergraphs_sqlshare_v2194.hg,1.000,0.02,2.6
hypergraphs_sqlshare_v221.hg,1.000,0.01,3.16
hypergraphs_sqlshare_v225.hg,1.000,0.03,3.26
hypergraphs_sqlshare_v229.hg,1.000,0.01,3.22
hypergraphs_sqlshare_v2362.hg,1.000,0.02,2.66
hypergraphs_sqlshare_v2379.hg,1.000,0.02,2.99
hypergraphs_sqlshare_v2403.hg,1.000,0.01,2.93
hypergraphs_sqlshare_v246.hg,1.000,0.03,3.6
hypergraphs_sqlshare_v2522.hg,1.000,0.03,2.62
hypergraphs_sqlshare_v2523.hg,1.000,0.01,2.52
hypergraphs_sqlshare_v256.hg,1.000,0.02,3.23
hypergraphs_sqlshare_v264.hg,1.000,0.03,3.5
hypergraphs_sqlshare_v274.hg,1.000,0.02,3.45
hypergraphs_sqlshare_v2972.hg,1.000,0.01,2.7
hypergraphs_sqlshare_v2974.hg,1.000,0.02,3.1
hypergraphs_sqlshare_v2980.hg,1.000,0.02,0.67
hypergraphs_sqlshare_v2982.hg,1.000,0.02,0.71
hypergraphs_sqlshare_v3006.hg,1.000,0.02,1.52
hypergraphs_sqlshare_v3009.hg,1.000,0.01,2.66
hypergraphs_sqlshare_v3023.hg,1.000,0.03,4.06
hypergraphs_sqlshare_v3025.hg,1.000,0.01,2.91
hypergraphs_sqlshare_v3026.hg,1.000,0.01,2.44
hypergraphs_sqlshare_v3028.hg,1.000,0.03,2.5
hypergraphs_sqlshare_v3049.hg,1.000,0.02,2.34
hypergraphs_sqlshare_v3050.hg,1.000,0.03,2.4
hypergraphs_sqlshare_v3066.hg,1.000,0.03,3.95
hypergraphs_sqlshare_v3321.hg,1.000,0.03,3.88
hypergraphs_sqlshare_v3346.hg,1.000,0.03,3.92
hypergraphs_sqlshare_v3553.hg,1.000,0.03,0.84
hypergraphs_sqlshare_v3555.hg,1.000,0.03,0.8
hypergraphs_sqlshare_v3556.hg,1.000,0.03,0.82
hypergraphs_sqlshare_v3679.hg,1.000,0.03,2.76
hypergraphs_sqlshare_v3688.hg,1.000,0.01,2.5
hypergraphs_sqlshare_v3704.hg,1.000,0.03,2.98
hypergraphs_sqlshare_v3706.hg,1.000,0.03,2.82
hypergraphs_sqlshare_v3710.hg,1.000,0.01,2.84
hypergraphs_sqlshare_v3719.hg,1.000,0.03,2.62
hypergraphs_sqlshare_v3726.hg,1.000,0.01,2.88
hypergraphs_sqlshare_v3757.hg,1.000,0.01,2.69
hypergraphs_sqlshare_v378.hg,1.000,0.01,2.7
hypergraphs_sqlshare_v3900.hg,1.000,0.03,2.9
hypergraphs_sqlshare_v3910.hg,1.000,0.02,0.67
hypergraphs_sqlshare_v3914.hg,1.000,0.01,0.71
hypergraphs_sqlshare_v3938.hg,1.000,0.03,0.7
hypergraphs_sqlshare_v3939.hg,1.000,0.01,0.68
hypergraphs_sqlshare_v488.hg,1.000,0.01,0.75
hypergraphs_sqlshare_v492.hg,1.000,0.01,0.81
hypergraphs_STB-128-q10.hg,1.000,0.03,0.7
hypergraphs_STB-128-q11.hg,1.000,0.02,2.69
hypergraphs_STB-128-q12.hg,1.000,0.03,2.69
hypergraphs_STB-128-q13.hg,1.000,0.02,2.69
hypergraphs_STB-128-q14.hg,1.000,0.04,2.95
hypergraphs_STB-128-q15.hg,1.000,0.02,2.87
hypergraphs_STB-128-q16.hg,1.000,0.02,2.77
hypergraphs_STB-128-q17.hg,1.000,0.03,2.76
hypergraphs_STB-128-q18.hg,1.000,0.03,2.75
hypergraphs_STB-128-q19.hg,1.000,0.04,2.84
hypergraphs_STB-128-q1.hg,1.000,0.01,2.65
hypergraphs_STB-128-q20.hg,1.000,0.03,3.88
hypergraphs_STB-128-q2.hg,1.000,0.02,3.8
hypergraphs_STB-128-q3.hg,1.000,0.03,3.88
hypergraphs_STB-128-q4.hg,1.000,0.01,2.69
hypergraphs_STB-128-q5.hg,1.000,0.03,2.71
hypergraphs_STB-128-q6.hg,1.000,0.02,2.67
hypergraphs_STB-128-q7.hg,1.000,0.03,2.56
hypergraphs_STB-128-q8.hg,1.000,0.03,2.73
hypergraphs_STB-128-q9.hg,1.000,0.03,2.75
hypergraphs_tpch-manual-q10.hg,1.000,0.01,2.78
hypergraphs_tpch-manual-q11.hg,1.000,0.01,4.6
hypergraphs_tpch-manual-q12.hg,1.000,0.03,4.65
hypergraphs_tpch-manual-q13.hg,1.000,0.03,4.92
hypergraphs_tpch-manual-q1.hg,1.000,0.04,3.14
hypergraphs_tpch-manual-q2.hg,1.000,0.03,3.1
hypergraphs_tpch-manual-q3.hg,1.000,0.02,2.96
hypergraphs_tpch-manual-q4.hg,1.000,0.04,2.81
hypergraphs_tpch-manual-q5.hg,1.000,0.03,3.03
hypergraphs_tpch-manual-q6.hg,1.000,0.03,2.85
hypergraphs_tpch-manual-q7.hg,1.000,0.01,2.81
hypergraphs_tpch-manual-q8.hg,1.000,0.03,2.89
hypergraphs_tpch-manual-q9.hg,1.000,0.02,2.93
hypergraphs_tpch-synthetic-q10.hg,1.000,0.03,2.96
hypergraphs_tpch-synthetic-q11.hg,1.000,0.03,2.98
hypergraphs_tpch-synthetic-q12.hg,1.000,0.02,3.06
hypergraphs_tpch-synthetic-q13.hg,1.000,0.02,2.89
hypergraphs_tpch-synthetic-q14.hg,1.000,0.02,2.81
hypergraphs_tpch-synthetic-q15.hg,1.000,0.02,3.35
hypergraphs_tpch-synthetic-q16.hg,1.500,0.02,3.43
hypergraphs_tpch-synthetic-q17.hg,1.000,0.03,3.33
hypergraphs_tpch-synthetic-q18.hg,1.000,0.03,1.04
hypergraphs_tpch-synthetic-q19.hg,1.000,0.02,1.02
hypergraphs_tpch-synthetic-q1.hg,1.000,0.03,0.97
hypergraphs_tpch-synthetic-q20.hg,1.000,0.02,3.15
hypergraphs_tpch-synthetic-q2.hg,1.000,0.02,3.03
hypergraphs_tpch-synthetic-q3.hg,1.000,0.02,3.01
hypergraphs_tpch-synthetic-q4.hg,1.000,0.03,2.99
hypergraphs_tpch-synthetic-q5.hg,1.000,0.02,3.07
hypergraphs_tpch-synthetic-q6.hg,1.000,0.02,3.12
hypergraphs_tpch-synthetic-q7.hg,1.000,0.03,3.05
hypergraphs_tpch-synthetic-q8.hg,1.000,0.03,2.93
hypergraphs_tpch-synthetic-q9.hg,1.000,0.03,3.01
hypergraphs_uf20-01.hg,5.333,0.1,28.33
hypergraphs_uf20-099.hg,5.333,0.08,29.29
totals,-,2425,2010
