instance,tw,info_ghtw_n,info_ghtw_kn,triang_ghtw,info_ghtw_phase,info_ghtw_minseps,info_ghtw_pmcs
hypergraphs_reg-s20-p03-c20-d10-n10-l5-09.xml.hg,-1,130,90,TO,4,26425672,6333326
hypergraphs_reg-s20-p03-c20-d10-n10-l5-10.xml.hg,9,130,90,2564.42,5,28570847,2013432
hypergraphs_reg-s20-p03-c20-d10-n10-l5-11.xml.hg,-1,130,90,TO,4,28421944,4267252
hypergraphs_reg-s20-p03-c20-d10-n10-l5-12.xml.hg,-1,130,90,TO,4,38216751,5351187
hypergraphs_reg-s20-p03-c20-d10-n10-l5-13.xml.hg,7,130,90,1962.63,5,31057476,696878
hypergraphs_reg-s20-p03-c20-d10-n10-l5-14.xml.hg,8,130,90,2990.0600000000004,5,31633814,2217903
hypergraphs_reg-s20-p03-c20-d10-n10-l5-15.xml.hg,-1,130,90,TO,4,36630628,3292808
hypergraphs_reg-s20-p03-c20-d10-n10-l5-16.xml.hg,-1,130,90,TO,3,81003197,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-17.xml.hg,-1,130,90,TO,3,57204427,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-18.xml.hg,8,130,90,3351.14,5,24331571,3106404
hypergraphs_reg-s20-p03-c20-d10-n10-l5-19.xml.hg,-1,130,90,TO,4,32264045,6125481
hypergraphs_reg-s20-p03-c20-d10-n10-l5-20.xml.hg,-1,130,90,TO,3,71597555,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-21.xml.hg,7,130,90,2042.17,5,21314493,1824776
hypergraphs_reg-s20-p03-c20-d10-n10-l5-22.xml.hg,8,130,90,3284.69,5,40591906,1949578
hypergraphs_reg-s20-p03-c20-d10-n10-l5-23.xml.hg,-1,130,90,TO,3,47779588,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-24.xml.hg,8,130,90,2696.8199999999997,5,41639041,596722
hypergraphs_reg-s20-p03-c20-d10-n10-l5-25.xml.hg,-1,130,90,TO,4,30261561,4120735
hypergraphs_reg-s20-p03-c20-d10-n10-l5-26.xml.hg,8,130,90,2910.35,5,26741631,2867727
hypergraphs_reg-s20-p03-c20-d10-n10-l5-27.xml.hg,8,130,90,2459.08,5,21162611,2623495
hypergraphs_reg-s20-p03-c20-d10-n10-l5-28.xml.hg,-1,130,90,TO,4,31456642,11886335
hypergraphs_reg-s20-p03-c20-d10-n10-l5-29.xml.hg,8,130,90,1827.28,5,27498840,425076
hypergraphs_reg-s20-p03-c20-d10-n10-l5-30.xml.hg,7,130,90,2724.7,5,29390973,1993162
hypergraphs_reg-s20-p03-c20-d10-n10-l5-31.xml.hg,-1,130,90,TO,3,32312368,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-32.xml.hg,-1,130,90,TO,4,26073173,11191486
hypergraphs_reg-s20-p03-c20-d10-n10-l5-33.xml.hg,-1,130,90,TO,4,35349784,10250626
hypergraphs_reg-s20-p03-c20-d10-n10-l5-34.xml.hg,-1,130,90,TO,3,64795610,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-35.xml.hg,8,130,90,3555.53,5,40609698,1594039
hypergraphs_reg-s20-p03-c20-d10-n10-l5-36.xml.hg,-1,130,90,TO,3,78951489,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-37.xml.hg,-1,130,90,TO,4,29654856,7500285
hypergraphs_reg-s20-p03-c20-d10-n10-l5-38.xml.hg,-1,130,90,TO,4,34149351,3425013
hypergraphs_reg-s20-p03-c20-d10-n10-l5-39.xml.hg,8,130,90,2456.3,5,27578343,1906724
hypergraphs_reg-s20-p03-c20-d10-n10-l5-40.xml.hg,8,130,90,2533.62,5,23550391,2342748
hypergraphs_reg-s20-p03-c20-d10-n10-l5-41.xml.hg,-1,130,90,TO,4,23211263,7247365
hypergraphs_reg-s20-p03-c20-d10-n10-l5-42.xml.hg,8,130,90,3360.1,5,31474172,2770716
hypergraphs_reg-s20-p03-c20-d10-n10-l5-43.xml.hg,-1,130,90,TO,3,44873101,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-44.xml.hg,-1,130,90,TO,3,35576540,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-45.xml.hg,8,130,90,2498.32,5,25738906,1894549
hypergraphs_reg-s20-p03-c20-d10-n10-l5-46.xml.hg,-1,130,90,TO,4,22504791,5390210
hypergraphs_reg-s20-p03-c20-d10-n10-l5-47.xml.hg,-1,130,90,TO,4,29847868,3177618
hypergraphs_reg-s20-p03-c20-d10-n10-l5-48.xml.hg,-1,130,90,TO,4,34071156,5629825
hypergraphs_reg-s20-p03-c20-d10-n10-l5-49.xml.hg,-1,130,90,TO,4,35930302,3448660
hypergraphs_reg-s20-p03-c20-d10-n10-l5-50.xml.hg,-1,130,90,TO,4,28091123,4883495
hypergraphs_reg-s20-p03-c20-d10-n10-l5-51.xml.hg,-1,130,90,TO,4,29416464,9371140
hypergraphs_reg-s20-p03-c20-d10-n10-l5-52.xml.hg,-1,130,90,TO,4,46210091,3779888
hypergraphs_reg-s20-p03-c20-d10-n10-l5-53.xml.hg,8,130,90,2260.93,5,30241913,1082520
hypergraphs_reg-s20-p03-c20-d10-n10-l5-54.xml.hg,8,130,90,2269.88,5,19785077,2124613
hypergraphs_reg-s20-p03-c20-d10-n10-l5-55.xml.hg,8,130,90,2143.14,5,35123668,442815
hypergraphs_reg-s20-p03-c20-d10-n10-l5-56.xml.hg,8,130,90,3536.88,5,27158494,3914941
hypergraphs_reg-s20-p03-c20-d10-n10-l5-57.xml.hg,-1,130,90,TO,4,35870805,6379101
hypergraphs_reg-s20-p03-c20-d10-n10-l5-58.xml.hg,-1,130,90,TO,3,43370962,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-59.xml.hg,-1,130,90,TO,4,25687341,6426614
hypergraphs_reg-s20-p03-c20-d10-n10-l5-60.xml.hg,-1,130,90,TO,3,43779899,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-61.xml.hg,-1,130,90,TO,3,35352376,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-62.xml.hg,8,130,90,2102.8,5,29260411,753108
hypergraphs_reg-s20-p03-c20-d10-n10-l5-63.xml.hg,-1,130,90,TO,4,24614068,5427185
hypergraphs_reg-s20-p03-c20-d10-n10-l5-64.xml.hg,7,130,90,2418.28,5,28139771,1727007
hypergraphs_reg-s20-p03-c20-d10-n10-l5-65.xml.hg,-1,130,90,TO,4,29911764,4991438
hypergraphs_reg-s20-p03-c20-d10-n10-l5-66.xml.hg,-1,130,90,TO,4,32899578,7118887
hypergraphs_reg-s20-p03-c20-d10-n10-l5-67.xml.hg,-1,130,90,TO,3,40284655,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-68.xml.hg,8,130,90,1837.65,5,27692339,559003
hypergraphs_reg-s20-p03-c20-d10-n10-l5-69.xml.hg,-1,130,90,TO,3,32390841,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-70.xml.hg,8,130,90,2523.98,5,30407335,1753098
hypergraphs_reg-s20-p03-c20-d10-n10-l5-71.xml.hg,-1,130,90,TO,4,40913657,7952479
hypergraphs_reg-s20-p03-c20-d10-n10-l5-72.xml.hg,8,130,90,2534.42,5,20665172,3071699
hypergraphs_reg-s20-p03-c20-d10-n10-l5-73.xml.hg,-1,130,90,TO,4,33451394,7232183
hypergraphs_reg-s20-p03-c20-d10-n10-l5-74.xml.hg,-1,130,90,TO,4,27001993,11017880
hypergraphs_reg-s20-p03-c20-d10-n10-l5-75.xml.hg,8,130,90,3187.51,5,28136395,2622026
hypergraphs_reg-s20-p03-c20-d10-n10-l5-76.xml.hg,-1,130,90,TO,3,61348845,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-77.xml.hg,-1,130,90,TO,3,48873636,0
hypergraphs_reg-s20-p03-c20-d10-n10-l5-78.xml.hg,-1,130,90,TO,4,40979753,6716353
hypergraphs_reg-s20-p03-c20-d10-n10-l5-79.xml.hg,7,130,90,2376.47,5,27000001,1628106
hypergraphs_reg-s20-p03-c20-d10-n10-l5-80.xml.hg,-1,130,90,TO,4,35899000,5310093
hypergraphs_reg-s20-p03-c20-d10-n10-l5-81.xml.hg,-1,130,90,TO,4,22070789,7807780
hypergraphs_reg-s20-p03-c20-d10-n10-l5-82.xml.hg,-1,130,90,TO,4,34352574,5365129
hypergraphs_reg-s20-p03-c20-d10-n10-l5-83.xml.hg,8,130,90,1622.75,5,24298123,490076
hypergraphs_reg-s20-p03-c20-d10-n10-l5-84.xml.hg,8,130,90,3574.85,5,30923685,3785731
hypergraphs_reg-s20-p03-c20-d10-n10-l5-85.xml.hg,-1,130,90,TO,4,36180412,7603248
hypergraphs_reg-s20-p03-c20-d10-n10-l5-86.xml.hg,8,130,90,2546.22,5,26450691,2170978
hypergraphs_reg-s20-p03-c20-d10-n10-l5-87.xml.hg,8,130,90,2061.12,5,32021534,548920
hypergraphs_reg-s20-p03-c20-d10-n10-l5-88.xml.hg,-1,130,90,TO,4,26540562,4119148
hypergraphs_reg-s20-p03-c20-d10-n10-l5-89.xml.hg,8,130,90,2540.2,5,40466498,623771
hypergraphs_reg-s20-p03-c20-d10-n10-l5-90.xml.hg,-1,130,90,TO,4,38616749,7039203
hypergraphs_reg-s20-p03-c20-d10-n10-l5-91.xml.hg,7,130,90,2376.24,5,32416178,1341780
hypergraphs_reg-s20-p03-c20-d10-n10-l5-92.xml.hg,-1,130,90,TO,4,28829108,5653361
hypergraphs_reg-s20-p03-c20-d10-n10-l5-93.xml.hg,-1,130,90,TO,4,27524861,7119880
hypergraphs_reg-s20-p03-c20-d10-n10-l5-94.xml.hg,-1,130,90,TO,4,40194743,3602331
hypergraphs_reg-s20-p03-c20-d10-n10-l5-95.xml.hg,-1,130,90,TO,4,32367081,11611707
hypergraphs_reg-s20-p03-c20-d10-n10-l5-96.xml.hg,8,130,90,2493.2999999999997,5,24022099,2245652
hypergraphs_reg-s20-p03-c20-d10-n10-l5-97.xml.hg,-1,130,90,TO,4,49750615,11912761
hypergraphs_reg-s20-p03-c20-d10-n10-l5-98.xml.hg,8,130,90,2740.17,5,24452996,2558969
hypergraphs_reg-s20-p03-c20-d10-n10-l5-99.xml.hg,8,130,90,2207.42,5,20803475,2032007
hypergraphs_Renault-souffleuse-pos.xml.hg,2,32,0,0.1,1,0,0
hypergraphs_Renault-souffleuse.xml.hg,2,32,0,0.09000000000000001,1,0,0
hypergraphs_s1196.hg,-1,561,544,MO,2,144638227,0
hypergraphs_s1238.hg,-1,540,523,TO,2,158988376,0
hypergraphs_s1423.hg,-1,748,687,TO,2,77220003,43
hypergraphs_s1488.hg,-1,667,610,MO,2,160848131,0
hypergraphs_s1494.hg,-1,661,604,MO,2,160064988,0
hypergraphs_s208.hg,-1,115,103,TO,3,95019189,0
hypergraphs_s27.hg,2,17,0,0.06,1,0,0
hypergraphs_s298.hg,-1,136,117,TO,3,129444984,0
hypergraphs_s344.hg,-1,184,154,MO,2,336091508,0
hypergraphs_s349.hg,-1,185,155,TO,2,535617796,0
hypergraphs_s382.hg,5,182,124,3294.99,5,58306891,55373
hypergraphs_s386.hg,-1,172,149,MO,2,536839768,0
hypergraphs_s400.hg,5,186,127,2301.02,5,30849801,232150
hypergraphs_s420.hg,-1,231,210,TO,2,336522126,0
hypergraphs_s444.hg,-1,205,141,TO,2,186441685,71
hypergraphs_s510.hg,-1,236,215,MO,2,463630294,0
hypergraphs_s526.hg,-1,217,198,TO,2,383145030,0
hypergraphs_s5378.hg,-1,2993,2610,TO,2,8571597,0
hypergraphs_s641.hg,-1,433,307,TO,2,286160150,0
hypergraphs_s713.hg,-1,447,303,TO,2,258044216,113
hypergraphs_s820.hg,-1,312,285,MO,2,306539070,0
hypergraphs_s832.hg,-1,310,283,MO,2,303560809,0
hypergraphs_s838.hg,-1,457,422,TO,2,160425625,0
hypergraphs_s953.hg,-1,440,385,MO,2,204032452,0
hypergraphs_sqlshare_q1002.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q10051.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q10053.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q10056.hg,1,9,0,0.03,1,0,0
hypergraphs_sqlshare_q10062.hg,1,11,0,0.04,1,0,0
hypergraphs_sqlshare_q10063.hg,1,13,0,0.04,1,0,0
hypergraphs_sqlshare_q10064.hg,1,14,0,0.05,1,0,0
hypergraphs_sqlshare_q10065.hg,1,15,0,0.05,1,0,0
hypergraphs_sqlshare_q10066.hg,1,16,0,0.05,1,0,0
hypergraphs_sqlshare_q10067.hg,1,17,0,0.05,1,0,0
hypergraphs_sqlshare_q10096.hg,1,16,0,0.02,1,0,0
hypergraphs_sqlshare_q10130.hg,1,15,0,0.04,1,0,0
hypergraphs_sqlshare_q10473.hg,1,4,0,0.02,1,0,0
hypergraphs_sqlshare_q10534.hg,1,8,0,0.02,1,0,0
hypergraphs_sqlshare_q10536.hg,1,9,0,0.04,1,0,0
hypergraphs_sqlshare_q10746.hg,1,0,0,0.01,1,0,0
hypergraphs_sqlshare_q10747.hg,1,0,0,0.01,1,0,0
hypergraphs_sqlshare_q11089.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q1197.hg,1,28,0,0.03,1,0,0
hypergraphs_sqlshare_q2275.hg,1,3,0,0.02,1,0,0
hypergraphs_sqlshare_q2295.hg,1,20,0,0.03,1,0,0
hypergraphs_sqlshare_q2313.hg,1,20,0,0.03,1,0,0
hypergraphs_sqlshare_q2380.hg,1,17,0,0.03,1,0,0
hypergraphs_sqlshare_q2491.hg,1,13,0,0.06,1,0,0
hypergraphs_sqlshare_q2495.hg,1,10,0,0.04,1,0,0
hypergraphs_sqlshare_q2496.hg,1,8,0,0.02,1,0,0
hypergraphs_sqlshare_q2547.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2548.hg,1,8,0,0.02,1,0,0
hypergraphs_sqlshare_q2557.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2562.hg,1,12,0,0.05,1,0,0
hypergraphs_sqlshare_q2563.hg,1,15,0,0.04,1,0,0
hypergraphs_sqlshare_q2565.hg,1,18,0,0.03,1,0,0
hypergraphs_sqlshare_q2627.hg,1,9,0,0.04,1,0,0
hypergraphs_sqlshare_q2630.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q2635.hg,1,11,0,0.04,1,0,0
hypergraphs_sqlshare_q2636.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q2693.hg,1,9,0,0.04,1,0,0
hypergraphs_sqlshare_q2702.hg,1,11,0,0.02,1,0,0
hypergraphs_sqlshare_q2714.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2715.hg,1,10,0,0.04,1,0,0
hypergraphs_sqlshare_q2717.hg,1,11,0,0.03,1,0,0
hypergraphs_sqlshare_q2721.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q2888.hg,1,0,0,0.01,1,0,0
hypergraphs_sqlshare_q2891.hg,1,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3365.hg,1,3,0,0.02,1,0,0
hypergraphs_sqlshare_q3371.hg,1,25,0,0.07,1,0,0
hypergraphs_sqlshare_q3425.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3426.hg,1,97,0,0.12,1,0,0
hypergraphs_sqlshare_q3586.hg,1,97,0,0.11,1,0,0
hypergraphs_sqlshare_q3587.hg,1,95,0,0.11,1,0,0
hypergraphs_sqlshare_q3594.hg,1,162,0,0.05,1,0,0
hypergraphs_sqlshare_q3598.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3599.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3605.hg,1,3,0,0.02,1,0,0
hypergraphs_sqlshare_q3608.hg,1,20,0,0.04,1,0,0
hypergraphs_sqlshare_q3610.hg,1,3,0,0.02,1,0,0
hypergraphs_sqlshare_q3611.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3612.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3613.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3614.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3615.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3616.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3617.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q3618.hg,1,7,0,0.04,1,0,0
hypergraphs_sqlshare_q3619.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3620.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3621.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q3622.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3623.hg,1,7,0,0.04,1,0,0
hypergraphs_sqlshare_q3624.hg,1,7,0,0.03,1,0,0
hypergraphs_sqlshare_q3655.hg,1,17,0,0.05,1,0,0
hypergraphs_sqlshare_q3658.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q3660.hg,1,9,0,0.04,1,0,0
hypergraphs_sqlshare_q3661.hg,1,11,0,0.02,1,0,0
hypergraphs_sqlshare_q3662.hg,1,13,0,0.04,1,0,0
hypergraphs_sqlshare_q3663.hg,1,15,0,0.04,1,0,0
hypergraphs_sqlshare_q3664.hg,1,17,0,0.05,1,0,0
hypergraphs_sqlshare_q3665.hg,1,19,0,0.03,1,0,0
hypergraphs_sqlshare_q3666.hg,1,21,0,0.07,1,0,0
hypergraphs_sqlshare_q3667.hg,1,23,0,0.04,1,0,0
hypergraphs_sqlshare_q3668.hg,1,25,0,0.04,1,0,0
hypergraphs_sqlshare_q3669.hg,1,27,0,0.05,1,0,0
hypergraphs_sqlshare_q3670.hg,1,29,0,0.05,1,0,0
hypergraphs_sqlshare_q3671.hg,1,31,0,0.05,1,0,0
hypergraphs_sqlshare_q3672.hg,1,33,0,0.05,1,0,0
hypergraphs_sqlshare_q3673.hg,1,35,0,0.05,1,0,0
hypergraphs_sqlshare_q3674.hg,1,37,0,0.06,1,0,0
hypergraphs_sqlshare_q3675.hg,1,39,0,0.06,1,0,0
hypergraphs_sqlshare_q3676.hg,1,41,0,0.05,1,0,0
hypergraphs_sqlshare_q3677.hg,1,43,0,0.07,1,0,0
hypergraphs_sqlshare_q3678.hg,1,45,0,0.07,1,0,0
hypergraphs_sqlshare_q3679.hg,1,47,0,0.07,1,0,0
hypergraphs_sqlshare_q3680.hg,1,49,0,0.07,1,0,0
hypergraphs_sqlshare_q3681.hg,1,51,0,0.07,1,0,0
hypergraphs_sqlshare_q3682.hg,1,51,0,0.07,1,0,0
hypergraphs_sqlshare_q3684.hg,1,7,0,0.04,1,0,0
hypergraphs_sqlshare_q3685.hg,1,97,0,0.1,1,0,0
hypergraphs_sqlshare_q3694.hg,1,34,0,0.08,1,0,0
hypergraphs_sqlshare_q3741.hg,1,34,0,0.06,1,0,0
hypergraphs_sqlshare_q3747.hg,1,19,0,0.02,1,0,0
hypergraphs_sqlshare_q3755.hg,1,99,0,0.04,1,0,0
hypergraphs_sqlshare_q3808.hg,1,20,0,0.03,1,0,0
hypergraphs_sqlshare_q3810.hg,1,3,0,0.02,1,0,0
hypergraphs_sqlshare_q3822.hg,1,12,0,0.07,1,0,0
hypergraphs_sqlshare_q3823.hg,1,15,0,0.02,1,0,0
hypergraphs_sqlshare_q3833.hg,1,4,0,0.02,1,0,0
hypergraphs_sqlshare_q3838.hg,1,4,0,0.01,1,0,0
hypergraphs_sqlshare_q3843.hg,1,3,0,0.01,1,0,0
hypergraphs_sqlshare_q3943.hg,1,55,0,0.1,1,0,0
hypergraphs_sqlshare_q3965.hg,1,13,0,0.03,1,0,0
hypergraphs_sqlshare_q3983.hg,1,21,0,0.05,1,0,0
hypergraphs_sqlshare_q4009.hg,1,17,0,0.02,1,0,0
hypergraphs_sqlshare_q4028.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q4034.hg,1,8,0,0.02,1,0,0
hypergraphs_sqlshare_q4040.hg,1,8,0,0.02,1,0,0
hypergraphs_sqlshare_q4046.hg,1,46,0,0.03,1,0,0
hypergraphs_sqlshare_q4052.hg,1,60,0,0.03,1,0,0
hypergraphs_sqlshare_q4070.hg,1,40,0,0.03,1,0,0
hypergraphs_sqlshare_q4071.hg,1,81,0,0.04,1,0,0
hypergraphs_sqlshare_q4083.hg,1,19,0,0.03,1,0,0
hypergraphs_sqlshare_q4084.hg,1,15,0,0.03,1,0,0
hypergraphs_sqlshare_q4214.hg,1,8,0,0.04,1,0,0
hypergraphs_sqlshare_q4215.hg,1,10,0,0.03,1,0,0
hypergraphs_sqlshare_q4216.hg,1,12,0,0.04,1,0,0
hypergraphs_sqlshare_q4217.hg,1,118,0,0.12,1,0,0
hypergraphs_sqlshare_q4221.hg,1,119,0,0.13,1,0,0
hypergraphs_sqlshare_q4222.hg,1,121,0,0.13,1,0,0
hypergraphs_sqlshare_q4290.hg,1,157,0,0.09,1,0,0
hypergraphs_sqlshare_q4297.hg,1,22,0,0.03,1,0,0
hypergraphs_sqlshare_q4352.hg,1,25,0,0.04,1,0,0
hypergraphs_sqlshare_q4362.hg,1,55,0,0.04,1,0,0
hypergraphs_sqlshare_q4371.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q4374.hg,1,55,0,0.05,1,0,0
hypergraphs_sqlshare_q4444.hg,1,165,0,0.17,1,0,0
hypergraphs_sqlshare_q4446.hg,1,167,0,0.16,1,0,0
hypergraphs_sqlshare_q4514.hg,1,93,0,0.08,1,0,0
hypergraphs_sqlshare_q4578.hg,1,109,0,0.12,1,0,0
hypergraphs_sqlshare_q4579.hg,1,110,0,0.13,1,0,0
hypergraphs_sqlshare_q4606.hg,1,76,0,0.03,1,0,0
hypergraphs_sqlshare_q4654.hg,1,55,0,0.02,1,0,0
hypergraphs_sqlshare_q4657.hg,1,135,0,0.07,1,0,0
hypergraphs_sqlshare_q4663.hg,1,183,0,0.09,1,0,0
hypergraphs_sqlshare_q4757.hg,1,165,0,0.15,1,0,0
hypergraphs_sqlshare_q4761.hg,1,21,0,0.05,1,0,0
hypergraphs_sqlshare_q4762.hg,1,21,0,0.04,1,0,0
hypergraphs_sqlshare_q4763.hg,1,21,0,0.06,1,0,0
hypergraphs_sqlshare_q4764.hg,1,21,0,0.03,1,0,0
hypergraphs_sqlshare_q4765.hg,1,21,0,0.05,1,0,0
hypergraphs_sqlshare_q4772.hg,1,21,0,0.03,1,0,0
hypergraphs_sqlshare_q4773.hg,1,21,0,0.05,1,0,0
hypergraphs_sqlshare_q4774.hg,1,25,0,0.04,1,0,0
hypergraphs_sqlshare_q4829.hg,1,6,0,0.03,1,0,0
hypergraphs_sqlshare_q4883.hg,1,0,0,0.01,1,0,0
hypergraphs_sqlshare_q4884.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q4887.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q4902.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q5176.hg,1,17,0,0.03,1,0,0
hypergraphs_sqlshare_q5177.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q5230.hg,1,11,0,0.02,1,0,0
hypergraphs_sqlshare_q5273.hg,1,15,0,0.03,1,0,0
hypergraphs_sqlshare_q5275.hg,1,16,0,0.02,1,0,0
hypergraphs_sqlshare_q5277.hg,1,25,0,0.02,1,0,0
hypergraphs_sqlshare_q5466.hg,1,26,0,0.02,1,0,0
hypergraphs_sqlshare_q547.hg,2,3,0,0.02,1,0,0
hypergraphs_sqlshare_q5631.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q588.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q5978.hg,1,20,0,0.02,1,0,0
hypergraphs_sqlshare_q6031.hg,1,15,0,0.03,1,0,0
hypergraphs_sqlshare_q6032.hg,1,43,0,0.04,1,0,0
hypergraphs_sqlshare_q6034.hg,1,22,0,0.02,1,0,0
hypergraphs_sqlshare_q6036.hg,1,38,0,0.06,1,0,0
hypergraphs_sqlshare_q6104.hg,1,15,0,0.02,1,0,0
hypergraphs_sqlshare_q6105.hg,1,19,0,0.04,1,0,0
hypergraphs_sqlshare_q6106.hg,1,23,0,0.02,1,0,0
hypergraphs_sqlshare_q6107.hg,1,22,0,0.03,1,0,0
hypergraphs_sqlshare_q6145.hg,1,8,0,0.03,1,0,0
hypergraphs_sqlshare_q6195.hg,1,20,0,0.02,1,0,0
hypergraphs_sqlshare_q6239.hg,1,31,0,0.05,1,0,0
hypergraphs_sqlshare_q6250.hg,1,25,0,0.02,1,0,0
hypergraphs_sqlshare_q6251.hg,1,37,0,0.04,1,0,0
hypergraphs_sqlshare_q6305.hg,1,7,0,0.02,1,0,0
hypergraphs_sqlshare_q6323.hg,1,4,0,0.02,1,0,0
hypergraphs_sqlshare_q6330.hg,1,5,0,0.02,1,0,0
hypergraphs_sqlshare_q6331.hg,1,4,0,0.02,1,0,0
hypergraphs_sqlshare_q6342.hg,1,13,0,0.04,1,0,0
hypergraphs_sqlshare_q6351.hg,1,22,0,0.02,1,0,0
hypergraphs_sqlshare_q6437.hg,1,18,0,0.04,1,0,0
hypergraphs_sqlshare_q643.hg,1,12,0,0.02,1,0,0
hypergraphs_sqlshare_q6440.hg,1,18,0,0.03,1,0,0
hypergraphs_sqlshare_q6507.hg,1,18,0,0.03,1,0,0
hypergraphs_sqlshare_q6522.hg,1,15,0,0.03,1,0,0
hypergraphs_sqlshare_q6544.hg,1,18,0,0.04,1,0,0
hypergraphs_sqlshare_q6546.hg,1,18,0,0.02,1,0,0
hypergraphs_sqlshare_q6556.hg,1,17,0,0.02,1,0,0
hypergraphs_sqlshare_q6562.hg,1,36,0,0.03,1,0,0
hypergraphs_sqlshare_q6905.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q6952.hg,1,29,0,0.03,1,0,0
hypergraphs_sqlshare_q7026.hg,1,9,0,0.02,1,0,0
hypergraphs_sqlshare_q7213.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q741.hg,1,2,0,0.01,1,0,0
hypergraphs_sqlshare_q8567.hg,1,60,0,0.02,1,0,0
hypergraphs_sqlshare_q8666.hg,1,51,0,0.02,1,0,0
hypergraphs_sqlshare_q8668.hg,1,58,0,0.03,1,0,0
hypergraphs_sqlshare_q8676.hg,1,72,0,0.04,1,0,0
hypergraphs_sqlshare_q8677.hg,1,71,0,0.02,1,0,0
hypergraphs_sqlshare_q8678.hg,1,35,0,0.02,1,0,0
hypergraphs_sqlshare_q8680.hg,1,70,0,0.03,1,0,0
hypergraphs_sqlshare_q8682.hg,1,46,0,0.02,1,0,0
hypergraphs_sqlshare_q8683.hg,1,74,0,0.03,1,0,0
hypergraphs_sqlshare_q8685.hg,1,91,0,0.04,1,0,0
hypergraphs_sqlshare_q8687.hg,1,55,0,0.02,1,0,0
hypergraphs_sqlshare_q8714.hg,1,67,0,0.04,1,0,0
hypergraphs_sqlshare_q8733.hg,1,56,0,0.04,1,0,0
hypergraphs_sqlshare_q8734.hg,1,73,0,0.02,1,0,0
hypergraphs_sqlshare_q8735.hg,1,97,0,0.03,1,0,0
hypergraphs_sqlshare_q8773.hg,1,97,0,0.03,1,0,0
hypergraphs_sqlshare_q8821.hg,1,13,0,0.04,1,0,0
hypergraphs_sqlshare_q8863.hg,1,11,0,0.03,1,0,0
hypergraphs_sqlshare_q8872.hg,1,34,0,0.03,1,0,0
hypergraphs_sqlshare_q8874.hg,1,33,0,0.03,1,0,0
hypergraphs_sqlshare_q8875.hg,1,27,0,0.02,1,0,0
hypergraphs_sqlshare_q9862.hg,1,14,0,0.02,1,0,0
